timestamp,machine_id,status,temperature,load,vibration
2024-01-01 13:30:00,MCH-003,DOWN,34.9,0.0,0.185
2024-01-01 14:00:00,MCH-003,DOWN,45.02,0.0,0.175
2024-01-01 14:30:00,MCH-003,DOWN,39.39,0.0,0.121
2024-01-01 15:00:00,MCH-003,DOWN,38.89,0.0,0.216
2024-01-01 15:30:00,MCH-003,DOWN,43.94,0.0,0.287
2024-01-01 16:00:00,MCH-003,DOWN,42.52,0.0,0.194
2024-01-01 16:30:00,MCH-003,DOWN,40.37,0.0,0.031
2024-01-01 17:00:00,MCH-003,DOWN,40.35,0.0,0.288
2024-01-01 17:30:00,MCH-003,DOWN,46.01,0.0,0.229
2024-01-01 18:00:00,MCH-003,DOWN,43.62,0.0,0.046
2024-01-01 18:30:00,MCH-003,DOWN,41.06,0.0,0.215
2024-01-01 19:00:00,MCH-003,DOWN,36.22,0.0,0.275
2024-01-01 19:30:00,MCH-003,DOWN,44.97,0.0,0.244
2024-01-01 20:00:00,MCH-003,DOWN,45.38,0.0,0.254
2024-01-01 20:30:00,MCH-003,DOWN,39.28,0.0,0.099
2024-01-01 21:00:00,MCH-003,UP,72.5,68.83,0.938
2024-01-01 21:30:00,MCH-003,UP,69.99,68.39,0.838
2024-01-01 22:00:00,MCH-003,UP,65.21,69.33,0.944
2024-01-01 22:30:00,MCH-003,UP,69.41,66.9,0.833
2024-01-01 23:00:00,MCH-003,UP,70.07,69.3,0.902
2024-01-01 23:30:00,MCH-003,UP,64.37,63.58,0.811
2024-01-02 00:00:00,MCH-003,UP,72.88,71.28,1.045
2024-01-02 00:30:00,MCH-003,UP,66.23,71.74,0.9
2024-01-02 01:00:00,MCH-003,UP,64.3,64.88,0.85
2024-01-02 01:30:00,MCH-003,UP,70.17,67.15,0.953
2024-01-02 02:00:00,MCH-003,UP,64.43,69.71,0.89
2024-01-02 02:30:00,MCH-003,UP,68.37,73.25,0.866
2024-01-02 03:00:00,MCH-003,UP,73.73,73.01,0.997
2024-01-02 03:30:00,MCH-003,UP,71.95,78.5,1.058
2024-01-02 04:00:00,MCH-003,UP,64.59,60.14,0.905
2024-01-02 04:30:00,MCH-003,UP,69.2,68.45,0.909
2024-01-02 05:00:00,MCH-003,UP,76.15,77.86,0.914
2024-01-02 05:30:00,MCH-003,UP,70.14,76.74,0.988
2024-01-02 06:00:00,MCH-003,UP,72.07,71.76,1.055
2024-01-02 06:30:00,MCH-003,UP,71.57,73.65,1.013
2024-01-02 07:00:00,MCH-003,UP,68.54,67.17,0.958
2024-01-02 07:30:00,MCH-003,UP,63.28,64.19,0.831
2024-01-02 08:00:00,MCH-003,UP,77.52,74.2,1.098
2024-01-02 08:30:00,MCH-003,UP,77.09,78.43,0.906
2024-01-02 09:00:00,MCH-003,UP,76.58,77.17,0.929
2024-01-02 09:30:00,MCH-003,UP,68.57,69.05,0.993
2024-01-02 10:00:00,MCH-003,UP,62.42,66.12,0.869
2024-01-02 10:30:00,MCH-003,UP,70.7,73.77,1.025
2024-01-02 11:00:00,MCH-003,UP,65.84,69.21,0.864
2024-01-02 11:30:00,MCH-003,UP,69.01,70.94,0.884
2024-01-02 12:00:00,MCH-003,UP,65.15,66.76,0.891
2024-01-02 12:30:00,MCH-003,UP,73.31,68.66,1.021
2024-01-02 13:00:00,MCH-003,UP,75.39,78.51,1.065
2024-01-02 13:30:00,MCH-003,UP,72.02,76.31,1.004
2024-01-02 14:00:00,MCH-003,UP,68.0,71.89,0.842
2024-01-02 14:30:00,MCH-003,UP,65.66,66.85,0.901
2024-01-02 15:00:00,MCH-003,UP,67.38,67.81,0.92
2024-01-02 15:30:00,MCH-003,UP,65.07,73.85,0.824
2024-01-02 16:00:00,MCH-003,UP,73.04,75.9,0.903
2024-01-02 16:30:00,MCH-003,UP,62.16,63.17,0.894
2024-01-02 17:00:00,MCH-003,UP,67.25,70.72,0.796
2024-01-02 17:30:00,MCH-003,UP,69.09,71.28,0.898
2024-01-02 18:00:00,MCH-003,UP,64.7,64.54,0.868
2024-01-02 18:30:00,MCH-003,UP,74.15,77.79,0.948
2024-01-02 19:00:00,MCH-003,UP,65.24,64.5,0.899
2024-01-02 19:30:00,MCH-003,UP,64.1,61.42,0.915
2024-01-02 20:00:00,MCH-003,UP,66.76,68.4,0.97
2024-01-02 20:30:00,MCH-003,UP,64.29,70.39,0.877
2024-01-02 21:00:00,MCH-003,UP,66.29,68.85,0.939
2024-01-02 21:30:00,MCH-003,UP,76.48,74.05,0.987
2024-01-02 22:00:00,MCH-003,UP,62.33,61.23,0.813
2024-01-02 22:30:00,MCH-003,UP,62.88,62.46,0.916
2024-01-02 23:00:00,MCH-003,UP,72.55,68.22,0.872
2024-01-02 23:30:00,MCH-003,UP,67.54,64.17,0.78
2024-01-03 00:00:00,MCH-003,UP,61.43,61.13,0.878
2024-01-03 00:30:00,MCH-003,UP,66.23,66.36,0.947
2024-01-03 01:00:00,MCH-003,UP,66.77,74.29,0.987
2024-01-03 01:30:00,MCH-003,UP,61.82,65.75,0.833
2024-01-03 02:00:00,MCH-003,UP,68.53,71.22,0.908
2024-01-03 02:30:00,MCH-003,UP,66.79,65.69,0.847
2024-01-03 03:00:00,MCH-003,UP,64.72,67.28,0.912
2024-01-03 03:30:00,MCH-003,UP,70.27,74.63,0.942
2024-01-03 04:00:00,MCH-003,UP,70.12,72.66,0.873
2024-01-03 04:30:00,MCH-003,UP,70.55,69.18,0.996
2024-01-03 05:00:00,MCH-003,UP,63.9,68.26,0.911
2024-01-03 05:30:00,MCH-003,UP,73.21,70.09,1.037
2024-01-03 06:00:00,MCH-003,UP,60.36,58.81,0.82
2024-01-03 06:30:00,MCH-003,UP,63.78,69.09,0.826
2024-01-03 07:00:00,MCH-003,UP,62.68,62.13,0.92
2024-01-03 07:30:00,MCH-003,UP,74.04,74.03,0.926
2024-01-03 08:00:00,MCH-003,UP,71.38,71.67,0.999
2024-01-03 08:30:00,MCH-003,UP,66.51,65.09,0.965
2024-01-03 09:00:00,MCH-003,DOWN,71.83,71.32,0.968
2024-01-03 09:30:00,MCH-003,DOWN,45.86,0.0,0.076
2024-01-03 10:00:00,MCH-003,DOWN,37.94,0.0,0.076
2024-01-03 10:30:00,MCH-003,DOWN,47.02,0.0,0.117
2024-01-03 11:00:00,MCH-003,DOWN,40.09,0.0,0.079
2024-01-03 11:30:00,MCH-003,DOWN,40.48,0.0,0.009
2024-01-03 12:00:00,MCH-003,DOWN,41.61,0.0,0.087
2024-01-03 12:30:00,MCH-003,UP,71.8,69.32,1.001
2024-01-03 13:00:00,MCH-003,UP,64.87,73.19,0.961
2024-01-03 13:30:00,MCH-003,UP,59.28,59.04,0.793
2024-01-03 14:00:00,MCH-003,UP,62.36,66.35,0.847
2024-01-03 14:30:00,MCH-003,UP,68.52,71.59,0.821
2024-01-03 15:00:00,MCH-003,UP,70.36,74.94,0.99
2024-01-03 15:30:00,MCH-003,UP,72.6,69.63,0.966
2024-01-03 16:00:00,MCH-003,UP,75.78,78.18,0.948
2024-01-03 16:30:00,MCH-003,UP,74.29,76.91,0.917
2024-01-03 17:00:00,MCH-003,UP,62.87,69.18,0.793
2024-01-03 17:30:00,MCH-003,UP,69.51,77.99,1.017
2024-01-03 18:00:00,MCH-003,UP,66.93,70.86,0.872
2024-01-03 18:30:00,MCH-003,UP,67.06,66.17,0.838
2024-01-03 19:00:00,MCH-003,UP,65.82,67.86,0.869
2024-01-03 19:30:00,MCH-003,UP,72.61,77.25,0.869
2024-01-03 20:00:00,MCH-003,UP,69.9,68.95,0.967
2024-01-03 20:30:00,MCH-003,UP,68.09,64.15,0.976
2024-01-03 21:00:00,MCH-003,UP,73.5,78.37,0.955
2024-01-03 21:30:00,MCH-003,UP,67.68,69.65,0.989
2024-01-03 22:00:00,MCH-003,UP,67.17,70.24,0.998
2024-01-03 22:30:00,MCH-003,UP,72.46,77.46,1.005
2024-01-03 23:00:00,MCH-003,UP,72.68,72.64,1.045
2024-01-03 23:30:00,MCH-003,UP,66.47,68.37,0.784
2024-01-04 00:00:00,MCH-003,UP,71.83,74.22,1.015
2024-01-04 00:30:00,MCH-003,UP,71.14,78.37,1.063
2024-01-04 01:00:00,MCH-003,UP,72.71,79.31,0.937
2024-01-04 01:30:00,MCH-003,UP,68.84,66.45,0.932
2024-01-04 02:00:00,MCH-003,UP,68.85,65.39,0.902
2024-01-04 02:30:00,MCH-003,UP,69.21,67.54,0.953
2024-01-04 03:00:00,MCH-003,UP,67.7,69.37,0.922
2024-01-04 03:30:00,MCH-003,UP,70.8,70.84,1.002
2024-01-04 04:00:00,MCH-003,UP,60.81,68.87,0.81
2024-01-04 04:30:00,MCH-003,UP,63.82,67.21,0.772
2024-01-04 05:00:00,MCH-003,UP,73.96,75.28,1.034
2024-01-04 05:30:00,MCH-003,UP,67.3,72.59,0.96
2024-01-04 06:00:00,MCH-003,UP,66.08,72.94,0.866
2024-01-04 06:30:00,MCH-003,UP,68.69,68.52,0.968
2024-01-04 07:00:00,MCH-003,UP,58.59,60.53,0.84
2024-01-04 07:30:00,MCH-003,UP,76.94,81.19,1.031
2024-01-04 08:00:00,MCH-003,UP,65.01,70.92,0.903
2024-01-04 08:30:00,MCH-003,UP,63.34,72.0,0.868
2024-01-04 09:00:00,MCH-003,UP,74.23,70.99,1.0
2024-01-04 09:30:00,MCH-003,UP,63.74,69.71,0.939
2024-01-04 10:00:00,MCH-003,UP,62.29,68.93,0.888
2024-01-04 10:30:00,MCH-003,UP,71.89,68.25,0.949
2024-01-04 11:00:00,MCH-003,UP,71.28,72.49,0.846
2024-01-04 11:30:00,MCH-003,UP,71.5,72.19,0.951
2024-01-04 12:00:00,MCH-003,UP,66.72,71.86,0.88
2024-01-04 12:30:00,MCH-003,UP,69.77,73.97,0.928
2024-01-04 13:00:00,MCH-003,UP,76.05,76.8,1.093
2024-01-04 13:30:00,MCH-003,UP,75.97,72.97,1.04
2024-01-04 14:00:00,MCH-003,UP,72.09,80.66,1.023
2024-01-04 14:30:00,MCH-003,UP,71.29,67.27,0.943
2024-01-04 15:00:00,MCH-003,UP,67.32,68.19,0.97
2024-01-04 15:30:00,MCH-003,UP,64.06,62.31,0.841
2024-01-04 16:00:00,MCH-003,UP,73.48,79.06,1.041
2024-01-04 16:30:00,MCH-003,UP,74.67,78.05,0.997
2024-01-04 17:00:00,MCH-003,UP,63.88,63.91,0.891
2024-01-04 17:30:00,MCH-003,UP,63.82,61.26,0.862
2024-01-04 18:00:00,MCH-003,UP,61.13,62.67,0.844
2024-01-04 18:30:00,MCH-003,UP,71.25,69.47,0.914
2024-01-04 19:00:00,MCH-003,UP,67.65,73.06,0.797
2024-01-04 19:30:00,MCH-003,UP,61.42,63.25,0.743
2024-01-04 20:00:00,MCH-003,UP,68.3,70.29,0.89
2024-01-04 20:30:00,MCH-003,UP,70.03,70.83,0.977
2024-01-04 21:00:00,MCH-003,UP,68.06,73.67,0.938
2024-01-04 21:30:00,MCH-003,UP,74.24,72.29,0.952
2024-01-04 22:00:00,MCH-003,UP,71.84,72.22,1.082
2024-01-04 22:30:00,MCH-003,UP,71.21,70.87,0.9
2024-01-04 23:00:00,MCH-003,UP,69.43,67.81,0.899
2024-01-04 23:30:00,MCH-003,UP,71.57,72.73,0.894
2024-01-05 00:00:00,MCH-003,UP,70.66,72.92,0.947
2024-01-05 00:30:00,MCH-003,UP,71.28,77.2,0.914
2024-01-05 01:00:00,MCH-003,UP,69.97,69.54,0.916
2024-01-05 01:30:00,MCH-003,UP,69.91,74.77,1.01
2024-01-05 02:00:00,MCH-003,UP,66.18,70.25,0.958
2024-01-05 02:30:00,MCH-003,UP,76.9,77.11,0.933
2024-01-05 03:00:00,MCH-003,UP,63.88,63.88,0.816
2024-01-05 03:30:00,MCH-003,UP,64.52,59.87,0.869
2024-01-05 04:00:00,MCH-003,UP,63.11,67.93,0.861
2024-01-05 04:30:00,MCH-003,UP,62.72,60.9,0.793
2024-01-05 05:00:00,MCH-003,UP,67.27,65.78,0.824
2024-01-05 05:30:00,MCH-003,UP,63.36,65.93,0.886
2024-01-05 06:00:00,MCH-003,UP,70.3,74.66,0.977
2024-01-05 06:30:00,MCH-003,UP,75.71,77.01,0.911
2024-01-05 07:00:00,MCH-003,UP,64.4,62.77,0.946
2024-01-05 07:30:00,MCH-003,UP,62.57,67.66,0.833
2024-01-05 08:00:00,MCH-003,UP,66.2,68.8,0.813
2024-01-05 08:30:00,MCH-003,UP,69.04,71.29,1.001
2024-01-05 09:00:00,MCH-003,UP,76.22,71.13,0.922
2024-01-05 09:30:00,MCH-003,UP,72.45,74.76,0.847
2024-01-05 10:00:00,MCH-003,UP,74.59,77.77,0.914
2024-01-05 10:30:00,MCH-003,UP,66.65,68.89,0.862
2024-01-05 11:00:00,MCH-003,UP,64.6,70.27,0.854
2024-01-05 11:30:00,MCH-003,UP,61.28,66.61,0.778
2024-01-05 12:00:00,MCH-003,UP,72.53,76.82,0.871
2024-01-05 12:30:00,MCH-003,UP,67.43,66.89,0.903
2024-01-05 13:00:00,MCH-003,UP,64.66,69.79,0.909
2024-01-05 13:30:00,MCH-003,UP,65.61,70.24,0.79
2024-01-05 14:00:00,MCH-003,UP,64.09,65.03,0.838
2024-01-05 14:30:00,MCH-003,UP,66.84,70.9,0.98
2024-01-05 15:00:00,MCH-003,UP,70.21,73.2,1.01
2024-01-05 15:30:00,MCH-003,UP,70.32,73.0,0.859
2024-01-05 16:00:00,MCH-003,UP,69.05,74.35,0.818
2024-01-05 16:30:00,MCH-003,UP,71.5,68.19,0.892
2024-01-05 17:00:00,MCH-003,UP,74.02,74.59,0.991
2024-01-05 17:30:00,MCH-003,UP,73.71,71.22,0.991
2024-01-05 18:00:00,MCH-003,UP,61.18,67.38,0.796
2024-01-05 18:30:00,MCH-003,UP,69.28,69.81,0.841
2024-01-05 19:00:00,MCH-003,UP,69.77,75.17,1.061
2024-01-05 19:30:00,MCH-003,UP,62.15,66.1,0.955
2024-01-05 20:00:00,MCH-003,UP,61.56,65.29,0.801
2024-01-05 20:30:00,MCH-003,UP,60.88,64.27,0.87
2024-01-05 21:00:00,MCH-003,UP,64.16,59.38,0.776
2024-01-05 21:30:00,MCH-003,UP,68.17,70.14,0.897
2024-01-05 22:00:00,MCH-003,UP,69.07,67.95,0.85
2024-01-05 22:30:00,MCH-003,UP,65.26,65.02,0.738
2024-01-05 23:00:00,MCH-003,UP,59.79,64.3,0.803
2024-01-05 23:30:00,MCH-003,UP,58.9,61.68,0.781
2024-01-06 00:00:00,MCH-003,UP,73.4,69.94,0.983
2024-01-06 00:30:00,MCH-003,UP,65.51,60.9,0.916
2024-01-06 01:00:00,MCH-003,UP,75.55,75.44,1.016
2024-01-06 01:30:00,MCH-003,UP,72.54,70.53,0.886
2024-01-06 02:00:00,MCH-003,UP,68.04,72.41,0.929
2024-01-06 02:30:00,MCH-003,UP,70.91,72.52,0.995
2024-01-06 03:00:00,MCH-003,UP,72.6,70.09,0.913
2024-01-06 03:30:00,MCH-003,UP,64.67,61.73,0.8
2024-01-06 04:00:00,MCH-003,UP,74.3,69.99,1.044
2024-01-06 04:30:00,MCH-003,UP,69.4,70.58,0.851
2024-01-06 05:00:00,MCH-003,UP,68.75,71.39,0.953
2024-01-06 05:30:00,MCH-003,UP,67.76,71.74,0.983
2024-01-06 06:00:00,MCH-003,UP,61.7,61.54,0.875
2024-01-06 06:30:00,MCH-003,UP,68.3,64.91,0.877
2024-01-06 07:00:00,MCH-003,UP,71.43,68.96,0.908
2024-01-06 07:30:00,MCH-003,UP,66.76,73.45,0.883
2024-01-06 08:00:00,MCH-003,UP,62.59,65.56,0.824
2024-01-06 08:30:00,MCH-003,UP,69.63,70.32,0.861
2024-01-06 09:00:00,MCH-003,UP,62.65,65.86,0.884
2024-01-06 09:30:00,MCH-003,UP,64.19,60.23,0.883
2024-01-06 10:00:00,MCH-003,UP,68.34,73.08,0.93
2024-01-06 10:30:00,MCH-003,UP,68.76,75.16,0.879
2024-01-06 11:00:00,MCH-003,UP,62.18,68.63,0.834
2024-01-06 11:30:00,MCH-003,UP,66.23,65.51,0.898
2024-01-06 12:00:00,MCH-003,UP,73.03,67.83,0.999
2024-01-06 12:30:00,MCH-003,UP,65.62,62.75,0.817
2024-01-06 13:00:00,MCH-003,UP,70.81,65.06,0.982
2024-01-06 13:30:00,MCH-003,UP,74.67,74.78,1.049
2024-01-06 14:00:00,MCH-003,UP,74.45,76.31,0.894
2024-01-06 14:30:00,MCH-003,UP,70.51,78.38,0.911
2024-01-06 15:00:00,MCH-003,UP,64.11,62.01,0.807
2024-01-06 15:30:00,MCH-003,UP,65.3,71.63,0.988
2024-01-06 16:00:00,MCH-003,UP,77.2,72.66,0.987
2024-01-06 16:30:00,MCH-003,UP,68.48,73.11,0.881
2024-01-06 17:00:00,MCH-003,UP,70.9,74.15,1.061
2024-01-06 17:30:00,MCH-003,UP,74.12,77.1,1.007
2024-01-06 18:00:00,MCH-003,UP,67.57,67.42,0.871
2024-01-06 18:30:00,MCH-003,UP,66.39,65.06,0.859
2024-01-06 19:00:00,MCH-003,UP,72.76,73.8,0.949
2024-01-06 19:30:00,MCH-003,UP,67.33,70.19,0.898
2024-01-06 20:00:00,MCH-003,UP,68.57,67.46,0.999
2024-01-06 20:30:00,MCH-003,UP,67.9,75.14,0.93
2024-01-06 21:00:00,MCH-003,UP,62.22,69.95,0.806
2024-01-06 21:30:00,MCH-003,UP,69.23,74.38,0.901
2024-01-06 22:00:00,MCH-003,UP,76.45,74.56,1.044
2024-01-06 22:30:00,MCH-003,UP,65.79,68.57,0.758
2024-01-06 23:00:00,MCH-003,UP,68.75,67.91,0.856
2024-01-06 23:30:00,MCH-003,UP,64.16,66.25,0.805
2024-01-07 00:00:00,MCH-003,UP,68.93,69.42,0.88
2024-01-07 00:30:00,MCH-003,UP,72.52,76.63,0.987
2024-01-07 01:00:00,MCH-003,UP,61.86,65.47,0.79
2024-01-07 01:30:00,MCH-003,UP,72.9,78.9,1.041
2024-01-07 02:00:00,MCH-003,UP,68.25,73.78,0.934
2024-01-07 02:30:00,MCH-003,UP,69.0,73.43,0.832
2024-01-07 03:00:00,MCH-003,UP,63.69,62.11,0.86
2024-01-07 03:30:00,MCH-003,UP,67.73,68.77,0.88
2024-01-07 04:00:00,MCH-003,UP,65.13,60.81,0.907
2024-01-07 04:30:00,MCH-003,UP,61.69,69.88,0.936
2024-01-07 05:00:00,MCH-003,UP,68.43,66.02,1.005
2024-01-07 05:30:00,MCH-003,UP,69.17,75.85,0.954
2024-01-07 06:00:00,MCH-003,UP,63.86,62.06,0.892
2024-01-07 06:30:00,MCH-003,UP,67.67,65.33,0.782
2024-01-07 07:00:00,MCH-003,UP,65.51,69.26,0.869
2024-01-07 07:30:00,MCH-003,UP,69.49,72.03,0.839
2024-01-07 08:00:00,MCH-003,UP,72.24,75.22,0.965
2024-01-07 08:30:00,MCH-003,UP,67.18,71.43,0.924
2024-01-07 09:00:00,MCH-003,UP,65.98,66.97,0.902
2024-01-07 09:30:00,MCH-003,UP,63.2,63.84,0.753
2024-01-07 10:00:00,MCH-003,UP,64.5,62.95,0.834
2024-01-07 10:30:00,MCH-003,UP,64.91,71.6,0.882
2024-01-07 11:00:00,MCH-003,UP,62.89,67.6,0.832
2024-01-07 11:30:00,MCH-003,UP,74.52,75.68,0.955
2024-01-07 12:00:00,MCH-003,UP,65.42,70.5,0.97
2024-01-07 12:30:00,MCH-003,UP,68.5,72.05,0.815
2024-01-07 13:00:00,MCH-003,UP,65.23,68.63,0.827
2024-01-07 13:30:00,MCH-003,UP,70.37,75.26,1.028
2024-01-07 14:00:00,MCH-003,UP,68.7,67.34,0.966
2024-01-07 14:30:00,MCH-003,UP,62.21,67.95,0.945
2024-01-07 15:00:00,MCH-003,UP,68.52,67.98,0.928
2024-01-07 15:30:00,MCH-003,UP,64.97,65.66,0.945
2024-01-07 16:00:00,MCH-003,UP,59.61,62.73,0.922
2024-01-07 16:30:00,MCH-003,UP,73.64,77.24,1.023
2024-01-07 17:00:00,MCH-003,UP,67.78,65.96,0.872
2024-01-07 17:30:00,MCH-003,UP,72.67,70.38,1.073
2024-01-07 18:00:00,MCH-003,UP,73.01,74.9,0.93
2024-01-07 18:30:00,MCH-003,UP,65.55,67.17,0.773
2024-01-07 19:00:00,MCH-003,UP,65.94,65.53,0.866
2024-01-07 19:30:00,MCH-003,UP,62.8,62.67,0.759
2024-01-07 20:00:00,MCH-003,UP,63.9,70.1,0.904
2024-01-07 20:30:00,MCH-003,UP,62.28,65.15,0.755
2024-01-07 21:00:00,MCH-003,UP,63.22,63.85,0.924
2024-01-07 21:30:00,MCH-003,UP,74.95,71.7,0.919
2024-01-07 22:00:00,MCH-003,UP,65.89,72.69,0.842
2024-01-07 22:30:00,MCH-003,UP,66.61,63.55,0.964
2024-01-07 23:00:00,MCH-003,UP,72.31,78.75,1.093
2024-01-07 23:30:00,MCH-003,UP,64.18,69.47,0.801
2024-01-08 00:00:00,MCH-003,UP,62.56,62.83,0.758
2024-01-08 00:30:00,MCH-003,UP,61.33,62.84,0.856
2024-01-08 01:00:00,MCH-003,UP,67.66,69.0,0.968
2024-01-08 01:30:00,MCH-003,UP,68.62,71.08,0.886
2024-01-08 02:00:00,MCH-003,UP,72.57,77.0,1.021
2024-01-08 02:30:00,MCH-003,UP,69.93,70.35,0.884
2024-01-08 03:00:00,MCH-003,UP,75.65,79.48,0.995
2024-01-08 03:30:00,MCH-003,UP,75.46,72.54,1.064
2024-01-08 04:00:00,MCH-003,UP,66.01,69.47,0.926
2024-01-08 04:30:00,MCH-003,UP,70.27,74.82,0.854
2024-01-08 05:00:00,MCH-003,UP,60.17,65.67,0.776
2024-01-08 05:30:00,MCH-003,UP,73.8,77.85,0.951
2024-01-08 06:00:00,MCH-003,UP,65.98,67.55,0.853
2024-01-08 06:30:00,MCH-003,UP,68.53,68.79,0.937
2024-01-08 07:00:00,MCH-003,UP,66.09,61.9,0.893
2024-01-08 07:30:00,MCH-003,UP,66.1,62.34,0.799
2024-01-08 08:00:00,MCH-003,UP,72.16,77.7,0.916
2024-01-08 08:30:00,MCH-003,UP,70.41,75.3,1.021
2024-01-08 09:00:00,MCH-003,UP,62.93,68.71,0.931
2024-01-08 09:30:00,MCH-003,UP,68.38,64.75,0.883
2024-01-08 10:00:00,MCH-003,UP,70.46,68.82,0.988
2024-01-08 10:30:00,MCH-003,UP,62.72,70.69,0.815
2024-01-08 11:00:00,MCH-003,UP,62.63,67.81,0.895
2024-01-08 11:30:00,MCH-003,UP,70.35,72.01,1.056
2024-01-08 12:00:00,MCH-003,UP,65.05,65.37,0.783
2024-01-08 12:30:00,MCH-003,UP,72.67,75.7,1.04
2024-01-08 13:00:00,MCH-003,UP,65.25,66.25,0.961
2024-01-08 13:30:00,MCH-003,UP,60.2,61.32,0.76
2024-01-08 14:00:00,MCH-003,UP,61.74,63.13,0.777
2024-01-08 14:30:00,MCH-003,UP,62.83,68.49,0.967
2024-01-08 15:00:00,MCH-003,UP,69.07,66.37,0.897
2024-01-08 15:30:00,MCH-003,UP,70.46,70.54,0.983
2024-01-08 16:00:00,MCH-003,UP,70.54,71.75,1.014
2024-01-08 16:30:00,MCH-003,UP,67.18,71.7,0.834
2024-01-08 17:00:00,MCH-003,UP,65.09,68.97,0.874
2024-01-08 17:30:00,MCH-003,UP,77.84,79.04,1.041
2024-01-08 18:00:00,MCH-003,UP,65.13,71.37,0.948
2024-01-08 18:30:00,MCH-003,UP,60.4,64.39,0.89
2024-01-08 19:00:00,MCH-003,UP,68.04,63.65,0.924
2024-01-08 19:30:00,MCH-003,UP,64.09,60.85,0.916
2024-01-08 20:00:00,MCH-003,UP,63.64,68.12,0.839
2024-01-08 20:30:00,MCH-003,UP,71.04,77.08,0.961
2024-01-08 21:00:00,MCH-003,UP,70.21,76.48,0.941
2024-01-08 21:30:00,MCH-003,UP,74.26,71.69,0.951
2024-01-08 22:00:00,MCH-003,UP,73.25,72.35,0.857
2024-01-08 22:30:00,MCH-003,UP,74.57,77.67,0.94
2024-01-08 23:00:00,MCH-003,UP,74.62,78.32,1.05
2024-01-08 23:30:00,MCH-003,UP,68.56,73.78,0.838
2024-01-09 00:00:00,MCH-003,UP,64.84,70.44,0.862
2024-01-09 00:30:00,MCH-003,UP,76.04,74.09,0.999
2024-01-09 01:00:00,MCH-003,UP,64.92,62.13,0.838
2024-01-09 01:30:00,MCH-003,UP,64.02,64.78,0.743
2024-01-09 02:00:00,MCH-003,UP,70.7,67.72,0.821
2024-01-09 02:30:00,MCH-003,UP,63.16,63.69,0.773
2024-01-09 03:00:00,MCH-003,UP,66.27,67.67,0.84
2024-01-09 03:30:00,MCH-003,UP,71.24,73.98,0.978
2024-01-09 04:00:00,MCH-003,UP,67.42,71.14,0.881
2024-01-09 04:30:00,MCH-003,UP,72.02,75.37,1.015
2024-01-09 05:00:00,MCH-003,UP,68.0,68.49,0.885
2024-01-09 05:30:00,MCH-003,UP,65.96,69.94,0.951
2024-01-09 06:00:00,MCH-003,UP,77.13,76.73,0.93
2024-01-09 06:30:00,MCH-003,UP,67.56,73.12,0.909
2024-01-09 07:00:00,MCH-003,UP,67.24,69.94,0.823
2024-01-09 07:30:00,MCH-003,UP,60.23,60.63,0.775
2024-01-09 08:00:00,MCH-003,UP,65.23,70.39,0.881
2024-01-09 08:30:00,MCH-003,UP,72.94,75.18,0.992
2024-01-09 09:00:00,MCH-003,UP,60.35,63.15,0.797
2024-01-09 09:30:00,MCH-003,UP,66.89,65.45,0.873
2024-01-09 10:00:00,MCH-003,UP,66.12,72.98,0.865
2024-01-09 10:30:00,MCH-003,UP,67.72,71.26,0.944
2024-01-09 11:00:00,MCH-003,UP,71.07,75.91,0.907
2024-01-09 11:30:00,MCH-003,UP,76.14,79.66,0.904
2024-01-09 12:00:00,MCH-003,UP,65.22,60.59,0.818
2024-01-09 12:30:00,MCH-003,UP,69.34,70.37,0.888
2024-01-09 13:00:00,MCH-003,UP,66.77,70.11,0.864
2024-01-09 13:30:00,MCH-003,UP,74.16,71.26,0.954
2024-01-09 14:00:00,MCH-003,UP,70.66,78.11,1.004
2024-01-09 14:30:00,MCH-003,UP,68.7,70.92,0.849
2024-01-09 15:00:00,MCH-003,UP,64.3,73.9,0.969
2024-01-09 15:30:00,MCH-003,UP,75.36,72.79,0.995
2024-01-09 16:00:00,MCH-003,UP,64.6,69.12,0.856
2024-01-09 16:30:00,MCH-003,UP,60.76,68.37,0.937
2024-01-09 17:00:00,MCH-003,UP,71.61,78.23,0.927
2024-01-09 17:30:00,MCH-003,UP,69.52,74.86,1.032
2024-01-09 18:00:00,MCH-003,UP,63.49,60.27,0.731
2024-01-09 18:30:00,MCH-003,UP,68.72,75.26,0.898
2024-01-09 19:00:00,MCH-003,UP,61.88,65.94,0.786
2024-01-09 19:30:00,MCH-003,UP,69.13,71.62,0.968
2024-01-09 20:00:00,MCH-003,UP,67.4,71.46,0.933
2024-01-09 20:30:00,MCH-003,UP,68.93,72.58,0.961
2024-01-09 21:00:00,MCH-003,UP,71.58,67.35,0.989
2024-01-09 21:30:00,MCH-003,UP,65.02,70.5,0.872
2024-01-09 22:00:00,MCH-003,UP,60.85,67.39,0.886
2024-01-09 22:30:00,MCH-003,UP,70.11,72.17,0.943
2024-01-09 23:00:00,MCH-003,UP,58.63,62.29,0.909
2024-01-09 23:30:00,MCH-003,UP,74.89,71.14,1.082
2024-01-10 00:00:00,MCH-003,UP,66.11,70.15,0.916
2024-01-10 00:30:00,MCH-003,UP,62.85,61.79,0.837
2024-01-10 01:00:00,MCH-003,UP,62.54,64.01,0.909
2024-01-10 01:30:00,MCH-003,UP,72.39,74.93,0.861
